id_voto,id_studente,id_docente,materia,voto
VOT0570,STU0153,DOC0009,Matematica,4
VOT0571,STU0154,DOC0009,Matematica,9
VOT0572,STU0154,DOC0009,Matematica,3
VOT0573,STU0155,DOC0009,Matematica,5
VOT0574,STU0155,DOC0009,Matematica,7
VOT0575,STU0156,DOC0009,Matematica,5
VOT0576,STU0156,DOC0009,Matematica,7
VOT0577,STU0157,DOC0009,Matematica,6
VOT0578,STU0157,DOC0009,Matematica,4
VOT0579,STU0158,DOC0009,Matematica,4
VOT0580,STU0158,DOC0009,Matematica,5
VOT0581,STU0159,DOC0009,Matematica,8
VOT0582,STU0159,DOC0009,Matematica,5
VOT0583,STU0160,DOC0009,Matematica,9
VOT0584,STU0160,DOC0009,Matematica,8
VOT0585,STU0161,DOC0009,Matematica,6
VOT0586,STU0161,DOC0009,Matematica,5
VOT0587,STU0162,DOC0009,Matematica,9
VOT0588,STU0162,DOC0009,Matematica,7
VOT0589,STU0163,DOC0009,Matematica,5
VOT0590,STU0163,DOC0009,Matematica,8
VOT0591,STU0164,DOC0009,Matematica,5
VOT0592,STU0164,DOC0009,Matematica,5
VOT0593,STU0165,DOC0009,Matematica,7
VOT0594,STU0165,DOC0009,Matematica,9
VOT0595,STU0166,DOC0009,Matematica,5
VOT0596,STU0166,DOC0009,Matematica,6
VOT0597,STU0167,DOC0007,Italiano,8
VOT0598,STU0167,DOC0007,Italiano,5
VOT0599,STU0167,DOC0008,Scienze,6
VOT0600,STU0167,DOC0008,Scienze,8
VOT0601,STU0168,DOC0007,Italiano,9
VOT0602,STU0168,DOC0007,Italiano,7
VOT0603,STU0168,DOC0008,Scienze,10
VOT0604,STU0168,DOC0008,Scienze,5
VOT0605,STU0169,DOC0007,Italiano,6
VOT0606,STU0169,DOC0007,Italiano,4
VOT0607,STU0169,DOC0008,Scienze,8
VOT0608,STU0169,DOC0008,Scienze,6
VOT0609,STU0170,DOC0007,Italiano,7
VOT0610,STU0170,DOC0007,Italiano,8
VOT0611,STU0170,DOC0008,Scienze,5
VOT0612,STU0170,DOC0008,Scienze,7
VOT0613,STU0171,DOC0007,Italiano,4
VOT0614,STU0171,DOC0007,Italiano,8
VOT0615,STU0171,DOC0008,Scienze,7
VOT0616,STU0171,DOC0008,Scienze,6
VOT0617,STU0172,DOC0007,Italiano,5
VOT0618,STU0172,DOC0007,Italiano,6
VOT0619,STU0172,DOC0008,Scienze,7
VOT0620,STU0172,DOC0008,Scienze,5
VOT0621,STU0173,DOC0007,Italiano,7
VOT0622,STU0173,DOC0007,Italiano,8
VOT0623,STU0173,DOC0008,Scienze,5
VOT0624,STU0173,DOC0008,Scienze,9
VOT0625,STU0174,DOC0007,Italiano,8
VOT0626,STU0174,DOC0007,Italiano,8
VOT0627,STU0174,DOC0008,Scienze,6
VOT0628,STU0174,DOC0008,Scienze,7
VOT0629,STU0175,DOC0007,Italiano,4
VOT0630,STU0175,DOC0007,Italiano,6
VOT0631,STU0175,DOC0008,Scienze,7
VOT0632,STU0175,DOC0008,Scienze,6
VOT0633,STU0176,DOC0007,Italiano,6
VOT0634,STU0176,DOC0007,Italiano,7
VOT0635,STU0176,DOC0008,Scienze,6
VOT0636,STU0176,DOC0008,Scienze,7
VOT0637,STU0177,DOC0007,Italiano,4
VOT0638,STU0177,DOC0007,Italiano,7
VOT0639,STU0177,DOC0008,Scienze,5
VOT0640,STU0177,DOC0008,Scienze,7
VOT0641,STU0178,DOC0007,Italiano,4
VOT0642,STU0178,DOC0007,Italiano,8
VOT0643,STU0178,DOC0008,Scienze,6
VOT0644,STU0178,DOC0008,Scienze,6
VOT0645,STU0179,DOC0007,Italiano,7
VOT0646,STU0179,DOC0007,Italiano,3
VOT0647,STU0179,DOC0008,Scienze,7
VOT0648,STU0179,DOC0008,Scienze,6
VOT0649,STU0180,DOC0007,Italiano,7
VOT0650,STU0180,DOC0007,Italiano,8
VOT0651,STU0180,DOC0008,Scienze,8
VOT0652,STU0180,DOC0008,Scienze,3
VOT0653,STU0181,DOC0007,Italiano,8
VOT0654,STU0181,DOC0007,Italiano,8
VOT0655,STU0181,DOC0008,Scienze,5
VOT0656,STU0181,DOC0008,Scienze,5
VOT0657,STU0182,DOC0007,Italiano,10
VOT0658,STU0182,DOC0007,Italiano,6
VOT0659,STU0182,DOC0008,Scienze,7
VOT0660,STU0182,DOC0008,Scienze,9
VOT0661,STU0183,DOC0006,Storia,7
VOT0662,STU0183,DOC0006,Storia,5
VOT0663,STU0183,DOC0010,Educazione Fisica,4
VOT0664,STU0183,DOC0010,Educazione Fisica,5
VOT0665,STU0184,DOC0006,Storia,3
VOT0666,STU0184,DOC0006,Storia,3
VOT0667,STU0184,DOC0010,Educazione Fisica,8
VOT0668,STU0184,DOC0010,Educazione Fisica,7
VOT0669,STU0185,DOC0006,Storia,6
VOT0670,STU0185,DOC0006,Storia,8
VOT0671,STU0185,DOC0010,Educazione Fisica,9
VOT0672,STU0185,DOC0010,Educazione Fisica,6
VOT0673,STU0186,DOC0006,Storia,8
VOT0674,STU0186,DOC0006,Storia,8
VOT0675,STU0186,DOC0010,Educazione Fisica,5
VOT0676,STU0186,DOC0010,Educazione Fisica,6
VOT0677,STU0187,DOC0006,Storia,5
VOT0678,STU0187,DOC0006,Storia,8
VOT0679,STU0187,DOC0010,Educazione Fisica,3
VOT0680,STU0187,DOC0010,Educazione Fisica,6
VOT0681,STU0188,DOC0006,Storia,7
VOT0682,STU0188,DOC0006,Storia,8
VOT0683,STU0188,DOC0010,Educazione Fisica,6
VOT0684,STU0188,DOC0010,Educazione Fisica,6
VOT0685,STU0189,DOC0006,Storia,6
VOT0686,STU0189,DOC0006,Storia,6
VOT0687,STU0189,DOC0010,Educazione Fisica,7
VOT0688,STU0189,DOC0010,Educazione Fisica,10
VOT0689,STU0190,DOC0006,Storia,7
VOT0690,STU0190,DOC0006,Storia,8
VOT0691,STU0190,DOC0010,Educazione Fisica,7
VOT0692,STU0190,DOC0010,Educazione Fisica,7
VOT0693,STU0191,DOC0006,Storia,5
VOT0694,STU0191,DOC0006,Storia,6
VOT0695,STU0191,DOC0010,Educazione Fisica,7
VOT0696,STU0191,DOC0010,Educazione Fisica,8
VOT0697,STU0192,DOC0006,Storia,8
VOT0698,STU0192,DOC0006,Storia,6
VOT0699,STU0192,DOC0010,Educazione Fisica,6
VOT0700,STU0192,DOC0010,Educazione Fisica,6
VOT0701,STU0193,DOC0006,Storia,7
VOT0702,STU0193,DOC0006,Storia,7
VOT0703,STU0193,DOC0010,Educazione Fisica,7
VOT0704,STU0193,DOC0010,Educazione Fisica,4
VOT0705,STU0194,DOC0006,Storia,7
VOT0706,STU0194,DOC0006,Storia,8
VOT0707,STU0194,DOC0010,Educazione Fisica,8
VOT0708,STU0194,DOC0010,Educazione Fisica,8
VOT0709,STU0195,DOC0006,Storia,6
VOT0710,STU0195,DOC0006,Storia,6
VOT0711,STU0195,DOC0010,Educazione Fisica,5
VOT0712,STU0195,DOC0010,Educazione Fisica,9
VOT0713,STU0196,DOC0006,Storia,5
VOT0714,STU0196,DOC0006,Storia,6
VOT0715,STU0196,DOC0010,Educazione Fisica,7
VOT0716,STU0196,DOC0010,Educazione Fisica,7
VOT0717,STU0197,DOC0006,Storia,6
VOT0718,STU0197,DOC0006,Storia,6
VOT0719,STU0197,DOC0010,Educazione Fisica,5
VOT0720,STU0197,DOC0010,Educazione Fisica,5
VOT0721,STU0198,DOC0006,Storia,7
VOT0722,STU0198,DOC0006,Storia,5
VOT0723,STU0198,DOC0010,Educazione Fisica,6
VOT0724,STU0198,DOC0010,Educazione Fisica,5
VOT0725,STU0199,DOC0016,Educazione Fisica,6
VOT0726,STU0199,DOC0016,Educazione Fisica,7
VOT0727,STU0199,DOC0017,Matematica,7
VOT0728,STU0199,DOC0017,Matematica,5
VOT0729,STU0200,DOC0016,Educazione Fisica,7
VOT0730,STU0200,DOC0016,Educazione Fisica,8
VOT0731,STU0200,DOC0017,Matematica,6
VOT0732,STU0200,DOC0017,Matematica,5
VOT0733,STU0201,DOC0016,Educazione Fisica,7
VOT0734,STU0201,DOC0016,Educazione Fisica,7
VOT0735,STU0201,DOC0017,Matematica,3
VOT0736,STU0201,DOC0017,Matematica,8
VOT0737,STU0202,DOC0016,Educazione Fisica,6
VOT0738,STU0202,DOC0016,Educazione Fisica,9
VOT0739,STU0202,DOC0017,Matematica,6
VOT0740,STU0202,DOC0017,Matematica,7
VOT0741,STU0203,DOC0016,Educazione Fisica,7
VOT0742,STU0203,DOC0016,Educazione Fisica,7
VOT0743,STU0203,DOC0017,Matematica,6
VOT0744,STU0203,DOC0017,Matematica,5
VOT0745,STU0204,DOC0016,Educazione Fisica,7
VOT0746,STU0204,DOC0016,Educazione Fisica,6
VOT0747,STU0204,DOC0017,Matematica,7
VOT0748,STU0204,DOC0017,Matematica,8
VOT0749,STU0205,DOC0016,Educazione Fisica,5
VOT0750,STU0205,DOC0016,Educazione Fisica,5
VOT0751,STU0205,DOC0017,Matematica,5
VOT0752,STU0205,DOC0017,Matematica,7
VOT0753,STU0206,DOC0016,Educazione Fisica,4
VOT0754,STU0206,DOC0016,Educazione Fisica,6
VOT0755,STU0206,DOC0017,Matematica,7
VOT0756,STU0206,DOC0017,Matematica,7
VOT0757,STU0207,DOC0016,Educazione Fisica,8
VOT0758,STU0207,DOC0016,Educazione Fisica,8
VOT0759,STU0207,DOC0017,Matematica,4
VOT0760,STU0207,DOC0017,Matematica,8
VOT0761,STU0208,DOC0016,Educazione Fisica,5
VOT0762,STU0208,DOC0016,Educazione Fisica,10
VOT0763,STU0208,DOC0017,Matematica,3
VOT0764,STU0208,DOC0017,Matematica,6
VOT0765,STU0209,DOC0016,Educazione Fisica,6
VOT0766,STU0209,DOC0016,Educazione Fisica,8
VOT0767,STU0209,DOC0017,Matematica,7
VOT0768,STU0209,DOC0017,Matematica,9
VOT0769,STU0210,DOC0018,Scienze,5
VOT0770,STU0210,DOC0018,Scienze,6
VOT0771,STU0210,DOC0019,Italiano,7
VOT0772,STU0210,DOC0019,Italiano,5
VOT0773,STU0210,DOC0020,Storia,6
VOT0774,STU0210,DOC0020,Storia,8
VOT0775,STU0211,DOC0018,Scienze,9
VOT0776,STU0211,DOC0018,Scienze,9
VOT0777,STU0211,DOC0019,Italiano,9
VOT0778,STU0211,DOC0019,Italiano,5
VOT0779,STU0211,DOC0020,Storia,7
VOT0780,STU0211,DOC0020,Storia,8
VOT0781,STU0212,DOC0018,Scienze,8
VOT0782,STU0212,DOC0018,Scienze,8
VOT0783,STU0212,DOC0019,Italiano,6
VOT0784,STU0212,DOC0019,Italiano,9
VOT0785,STU0212,DOC0020,Storia,7
VOT0786,STU0212,DOC0020,Storia,6
VOT0787,STU0213,DOC0018,Scienze,6
VOT0788,STU0213,DOC0018,Scienze,3
VOT0789,STU0213,DOC0019,Italiano,6
VOT0790,STU0213,DOC0019,Italiano,6
VOT0791,STU0213,DOC0020,Storia,6
VOT0792,STU0213,DOC0020,Storia,7
VOT0793,STU0214,DOC0018,Scienze,6
VOT0794,STU0214,DOC0018,Scienze,4
VOT0795,STU0214,DOC0019,Italiano,8
VOT0796,STU0214,DOC0019,Italiano,6
VOT0797,STU0214,DOC0020,Storia,8
VOT0798,STU0214,DOC0020,Storia,7
VOT0799,STU0215,DOC0018,Scienze,3
VOT0800,STU0215,DOC0018,Scienze,7
VOT0801,STU0215,DOC0019,Italiano,6
VOT0802,STU0215,DOC0019,Italiano,7
VOT0803,STU0215,DOC0020,Storia,7
VOT0804,STU0215,DOC0020,Storia,8
VOT0805,STU0216,DOC0018,Scienze,8
VOT0806,STU0216,DOC0018,Scienze,5
VOT0807,STU0216,DOC0019,Italiano,8
VOT0808,STU0216,DOC0019,Italiano,7
VOT0809,STU0216,DOC0020,Storia,7
VOT0810,STU0216,DOC0020,Storia,5
VOT0811,STU0217,DOC0018,Scienze,8
VOT0812,STU0217,DOC0018,Scienze,6
VOT0813,STU0217,DOC0019,Italiano,4
VOT0814,STU0217,DOC0019,Italiano,6
VOT0815,STU0217,DOC0020,Storia,5
VOT0816,STU0217,DOC0020,Storia,5
VOT0817,STU0218,DOC0018,Scienze,5
VOT0818,STU0218,DOC0018,Scienze,5
VOT0819,STU0218,DOC0019,Italiano,7
VOT0820,STU0218,DOC0019,Italiano,6
VOT0821,STU0218,DOC0020,Storia,6
VOT0822,STU0218,DOC0020,Storia,6
VOT0823,STU0219,DOC0018,Scienze,6
VOT0824,STU0219,DOC0018,Scienze,5
VOT0825,STU0219,DOC0019,Italiano,6
VOT0826,STU0219,DOC0019,Italiano,5
VOT0827,STU0219,DOC0020,Storia,8
VOT0828,STU0219,DOC0020,Storia,6
VOT0829,STU0220,DOC0018,Scienze,6
VOT0830,STU0220,DOC0018,Scienze,6
VOT0831,STU0220,DOC0019,Italiano,6
VOT0832,STU0220,DOC0019,Italiano,5
VOT0833,STU0220,DOC0020,Storia,9
VOT0834,STU0220,DOC0020,Storia,5
VOT0835,STU0221,DOC0018,Scienze,10
VOT0836,STU0221,DOC0018,Scienze,7
VOT0837,STU0221,DOC0019,Italiano,7
VOT0838,STU0221,DOC0019,Italiano,7
VOT0839,STU0221,DOC0020,Storia,8
VOT0840,STU0221,DOC0020,Storia,5
VOT0841,STU0222,DOC0018,Scienze,5
VOT0842,STU0222,DOC0018,Scienze,7
VOT0843,STU0222,DOC0019,Italiano,6
VOT0844,STU0222,DOC0019,Italiano,6
VOT0845,STU0222,DOC0020,Storia,7
VOT0846,STU0222,DOC0020,Storia,10
VOT0847,STU0223,DOC0018,Scienze,5
VOT0848,STU0223,DOC0018,Scienze,6
VOT0849,STU0223,DOC0019,Italiano,7
VOT0850,STU0223,DOC0019,Italiano,7
VOT0851,STU0223,DOC0020,Storia,8
VOT0852,STU0223,DOC0020,Storia,7
VOT0853,STU0224,DOC0018,Scienze,7
VOT0854,STU0224,DOC0018,Scienze,6
VOT0855,STU0224,DOC0019,Italiano,5
VOT0856,STU0224,DOC0019,Italiano,9
VOT0857,STU0224,DOC0020,Storia,6
VOT0858,STU0224,DOC0020,Storia,5
VOT0859,STU0225,DOC0018,Scienze,5
VOT0860,STU0225,DOC0018,Scienze,5
VOT0861,STU0225,DOC0019,Italiano,5
VOT0862,STU0225,DOC0019,Italiano,10
VOT0863,STU0225,DOC0020,Storia,5
VOT0864,STU0225,DOC0020,Storia,4
VOT0865,STU0226,DOC0004,Italiano,7
VOT0866,STU0226,DOC0004,Italiano,8
VOT0867,STU0227,DOC0004,Italiano,8
VOT0868,STU0227,DOC0004,Italiano,5
VOT0869,STU0228,DOC0004,Italiano,6
VOT0870,STU0228,DOC0004,Italiano,8
VOT0871,STU0229,DOC0004,Italiano,8
VOT0872,STU0229,DOC0004,Italiano,6
VOT0873,STU0230,DOC0004,Italiano,9
VOT0874,STU0230,DOC0004,Italiano,8
VOT0875,STU0231,DOC0004,Italiano,7
VOT0876,STU0231,DOC0004,Italiano,5
VOT0877,STU0232,DOC0004,Italiano,10
VOT0878,STU0232,DOC0004,Italiano,7
VOT0879,STU0233,DOC0004,Italiano,8
VOT0880,STU0233,DOC0004,Italiano,8
VOT0881,STU0234,DOC0004,Italiano,4
VOT0882,STU0234,DOC0004,Italiano,6
VOT0883,STU0235,DOC0004,Italiano,8
VOT0884,STU0235,DOC0004,Italiano,6
VOT0885,STU0236,DOC0004,Italiano,5
VOT0886,STU0236,DOC0004,Italiano,6
VOT0887,STU0237,DOC0004,Italiano,5
VOT0888,STU0237,DOC0004,Italiano,6
VOT0889,STU0238,DOC0004,Italiano,7
VOT0890,STU0238,DOC0004,Italiano,7
VOT0891,STU0239,DOC0004,Italiano,6
VOT0892,STU0239,DOC0004,Italiano,7
VOT0893,STU0240,DOC0004,Italiano,7
VOT0894,STU0240,DOC0004,Italiano,7
VOT0895,STU0241,DOC0004,Italiano,6
VOT0896,STU0241,DOC0004,Italiano,7
VOT0897,STU0242,DOC0004,Italiano,5
VOT0898,STU0242,DOC0004,Italiano,6
VOT0899,STU0243,DOC0004,Italiano,8
VOT0900,STU0243,DOC0004,Italiano,6
VOT0901,STU0244,DOC0021,Scienze,4
VOT0902,STU0244,DOC0021,Scienze,7
VOT0903,STU0244,DOC0022,Matematica,8
VOT0904,STU0244,DOC0022,Matematica,7
VOT0905,STU0244,DOC0024,Storia,7
VOT0906,STU0244,DOC0024,Storia,6
VOT0907,STU0244,DOC0025,Italiano,10
VOT0908,STU0244,DOC0025,Italiano,6
VOT0909,STU0245,DOC0021,Scienze,6
VOT0910,STU0245,DOC0021,Scienze,6
VOT0911,STU0245,DOC0022,Matematica,6
VOT0912,STU0245,DOC0022,Matematica,4
VOT0913,STU0245,DOC0024,Storia,8
VOT0914,STU0245,DOC0024,Storia,4
VOT0915,STU0245,DOC0025,Italiano,7
VOT0916,STU0245,DOC0025,Italiano,7
VOT0917,STU0246,DOC0021,Scienze,7
VOT0918,STU0246,DOC0021,Scienze,6
VOT0919,STU0246,DOC0022,Matematica,7
VOT0920,STU0246,DOC0022,Matematica,8
VOT0921,STU0246,DOC0024,Storia,4
VOT0922,STU0246,DOC0024,Storia,8
VOT0923,STU0246,DOC0025,Italiano,7
VOT0924,STU0246,DOC0025,Italiano,7
VOT0925,STU0247,DOC0021,Scienze,9
VOT0926,STU0247,DOC0021,Scienze,8
VOT0927,STU0247,DOC0022,Matematica,5
VOT0928,STU0247,DOC0022,Matematica,7
VOT0929,STU0247,DOC0024,Storia,6
VOT0930,STU0247,DOC0024,Storia,4
VOT0931,STU0247,DOC0025,Italiano,5
VOT0932,STU0247,DOC0025,Italiano,5
VOT0933,STU0248,DOC0021,Scienze,9
VOT0934,STU0248,DOC0021,Scienze,6
VOT0935,STU0248,DOC0022,Matematica,7
VOT0936,STU0248,DOC0022,Matematica,7
VOT0937,STU0248,DOC0024,Storia,8
VOT0938,STU0248,DOC0024,Storia,7
VOT0939,STU0248,DOC0025,Italiano,8
VOT0940,STU0248,DOC0025,Italiano,8
VOT0941,STU0249,DOC0021,Scienze,6
VOT0942,STU0249,DOC0021,Scienze,5
VOT0943,STU0249,DOC0022,Matematica,7
VOT0944,STU0249,DOC0022,Matematica,7
VOT0945,STU0249,DOC0024,Storia,4
VOT0946,STU0249,DOC0024,Storia,6
VOT0947,STU0249,DOC0025,Italiano,5
VOT0948,STU0249,DOC0025,Italiano,6
VOT0949,STU0250,DOC0021,Scienze,8
VOT0950,STU0250,DOC0021,Scienze,8
VOT0951,STU0250,DOC0022,Matematica,6
VOT0952,STU0250,DOC0022,Matematica,7
VOT0953,STU0250,DOC0024,Storia,6
VOT0954,STU0250,DOC0024,Storia,4
VOT0955,STU0250,DOC0025,Italiano,6
VOT0956,STU0250,DOC0025,Italiano,7
VOT0957,STU0251,DOC0021,Scienze,5
VOT0958,STU0251,DOC0021,Scienze,5
VOT0959,STU0251,DOC0023,Educazione Fisica,5
VOT0960,STU0251,DOC0023,Educazione Fisica,6
VOT0961,STU0251,DOC0024,Storia,7
VOT0962,STU0251,DOC0024,Storia,5
VOT0963,STU0252,DOC0021,Scienze,5
VOT0964,STU0252,DOC0021,Scienze,7
VOT0965,STU0252,DOC0023,Educazione Fisica,5
VOT0966,STU0252,DOC0023,Educazione Fisica,5
VOT0967,STU0252,DOC0024,Storia,6
VOT0968,STU0252,DOC0024,Storia,7
VOT0969,STU0253,DOC0021,Scienze,7
VOT0970,STU0253,DOC0021,Scienze,7
VOT0971,STU0253,DOC0023,Educazione Fisica,6
VOT0972,STU0253,DOC0023,Educazione Fisica,6
VOT0973,STU0253,DOC0024,Storia,8
VOT0974,STU0253,DOC0024,Storia,5
VOT0975,STU0254,DOC0021,Scienze,7
VOT0976,STU0254,DOC0021,Scienze,10
VOT0977,STU0254,DOC0023,Educazione Fisica,9
VOT0978,STU0254,DOC0023,Educazione Fisica,8
VOT0979,STU0254,DOC0024,Storia,8
VOT0980,STU0254,DOC0024,Storia,6
VOT0981,STU0255,DOC0021,Scienze,4
VOT0982,STU0255,DOC0021,Scienze,6
VOT0983,STU0255,DOC0023,Educazione Fisica,5
VOT0984,STU0255,DOC0023,Educazione Fisica,6
VOT0985,STU0255,DOC0024,Storia,7
VOT0986,STU0255,DOC0024,Storia,7
VOT0987,STU0256,DOC0027,Scienze,9
VOT0988,STU0256,DOC0027,Scienze,7
VOT0989,STU0256,DOC0029,Educazione Fisica,7
VOT0990,STU0256,DOC0029,Educazione Fisica,5
VOT0991,STU0256,DOC0030,Matematica,8
VOT0992,STU0256,DOC0030,Matematica,5
VOT0993,STU0257,DOC0027,Scienze,7
VOT0994,STU0257,DOC0027,Scienze,7
VOT0995,STU0257,DOC0029,Educazione Fisica,10
VOT0996,STU0257,DOC0029,Educazione Fisica,5
VOT0997,STU0257,DOC0030,Matematica,7
VOT0998,STU0257,DOC0030,Matematica,4
VOT0999,STU0258,DOC0027,Scienze,6
VOT1000,STU0258,DOC0027,Scienze,6
VOT1001,STU0258,DOC0029,Educazione Fisica,7
VOT1002,STU0258,DOC0029,Educazione Fisica,4
VOT1003,STU0258,DOC0030,Matematica,7
VOT1004,STU0258,DOC0030,Matematica,7
VOT1005,STU0259,DOC0027,Scienze,7
VOT1006,STU0259,DOC0027,Scienze,8
VOT1007,STU0259,DOC0029,Educazione Fisica,6
VOT1008,STU0259,DOC0029,Educazione Fisica,6
VOT1009,STU0259,DOC0030,Matematica,5
VOT1010,STU0259,DOC0030,Matematica,6
VOT1011,STU0260,DOC0027,Scienze,8
VOT1012,STU0260,DOC0027,Scienze,7
VOT1013,STU0260,DOC0029,Educazione Fisica,6
VOT1014,STU0260,DOC0029,Educazione Fisica,8
VOT1015,STU0260,DOC0030,Matematica,4
VOT1016,STU0260,DOC0030,Matematica,8
VOT1017,STU0261,DOC0027,Scienze,8
VOT1018,STU0261,DOC0027,Scienze,7
VOT1019,STU0261,DOC0029,Educazione Fisica,7
VOT1020,STU0261,DOC0029,Educazione Fisica,9
VOT1021,STU0261,DOC0030,Matematica,5
VOT1022,STU0261,DOC0030,Matematica,8
VOT1023,STU0262,DOC0027,Scienze,7
VOT1024,STU0262,DOC0027,Scienze,5
VOT1025,STU0262,DOC0029,Educazione Fisica,6
VOT1026,STU0262,DOC0029,Educazione Fisica,6
VOT1027,STU0262,DOC0030,Matematica,6
VOT1028,STU0262,DOC0030,Matematica,4
VOT1029,STU0263,DOC0027,Scienze,6
VOT1030,STU0263,DOC0027,Scienze,7
VOT1031,STU0263,DOC0029,Educazione Fisica,6
VOT1032,STU0263,DOC0029,Educazione Fisica,6
VOT1033,STU0263,DOC0030,Matematica,7
VOT1034,STU0263,DOC0030,Matematica,5
VOT1035,STU0264,DOC0027,Scienze,3
VOT1036,STU0264,DOC0027,Scienze,6
VOT1037,STU0264,DOC0029,Educazione Fisica,3
VOT1038,STU0264,DOC0029,Educazione Fisica,4
VOT1039,STU0264,DOC0030,Matematica,7
VOT1040,STU0264,DOC0030,Matematica,6
VOT1041,STU0265,DOC0027,Scienze,4
VOT1042,STU0265,DOC0027,Scienze,7
VOT1043,STU0265,DOC0029,Educazione Fisica,7
VOT1044,STU0265,DOC0029,Educazione Fisica,6
VOT1045,STU0265,DOC0030,Matematica,5
VOT1046,STU0265,DOC0030,Matematica,7
VOT1047,STU0266,DOC0027,Scienze,7
VOT1048,STU0266,DOC0027,Scienze,6
VOT1049,STU0266,DOC0029,Educazione Fisica,9
VOT1050,STU0266,DOC0029,Educazione Fisica,8
VOT1051,STU0266,DOC0030,Matematica,7
VOT1052,STU0266,DOC0030,Matematica,5
VOT1053,STU0267,DOC0027,Scienze,7
VOT1054,STU0267,DOC0027,Scienze,4
VOT1055,STU0267,DOC0029,Educazione Fisica,7
VOT1056,STU0267,DOC0029,Educazione Fisica,7
VOT1057,STU0267,DOC0030,Matematica,6
VOT1058,STU0267,DOC0030,Matematica,6
VOT1059,STU0268,DOC0027,Scienze,6
VOT1060,STU0268,DOC0027,Scienze,6
VOT1061,STU0268,DOC0029,Educazione Fisica,4
VOT1062,STU0268,DOC0029,Educazione Fisica,8
VOT1063,STU0268,DOC0030,Matematica,5
VOT1064,STU0268,DOC0030,Matematica,7
VOT1065,STU0269,DOC0027,Scienze,7
VOT1066,STU0269,DOC0027,Scienze,6
VOT1067,STU0269,DOC0029,Educazione Fisica,5
VOT1068,STU0269,DOC0029,Educazione Fisica,5
VOT1069,STU0269,DOC0030,Matematica,10
VOT1070,STU0269,DOC0030,Matematica,4
VOT1071,STU0270,DOC0027,Scienze,7
VOT1072,STU0270,DOC0027,Scienze,7
VOT1073,STU0270,DOC0029,Educazione Fisica,4
VOT1074,STU0270,DOC0029,Educazione Fisica,8
VOT1075,STU0270,DOC0030,Matematica,5
VOT1076,STU0270,DOC0030,Matematica,6
VOT1077,STU0271,DOC0027,Scienze,6
VOT1078,STU0271,DOC0027,Scienze,7
VOT1079,STU0271,DOC0029,Educazione Fisica,8
VOT1080,STU0271,DOC0029,Educazione Fisica,5
VOT1081,STU0271,DOC0030,Matematica,5
VOT1082,STU0271,DOC0030,Matematica,8
VOT1083,STU0272,DOC0027,Scienze,4
VOT1084,STU0272,DOC0027,Scienze,8
VOT1085,STU0272,DOC0029,Educazione Fisica,7
VOT1086,STU0272,DOC0029,Educazione Fisica,8
VOT1087,STU0272,DOC0030,Matematica,6
VOT1088,STU0272,DOC0030,Matematica,6
VOT1089,STU0273,DOC0027,Scienze,6
VOT1090,STU0273,DOC0027,Scienze,7
VOT1091,STU0273,DOC0029,Educazione Fisica,5
VOT1092,STU0273,DOC0029,Educazione Fisica,6
VOT1093,STU0273,DOC0030,Matematica,6
VOT1094,STU0273,DOC0030,Matematica,7
VOT1095,STU0274,DOC0027,Scienze,7
VOT1096,STU0274,DOC0027,Scienze,5
VOT1097,STU0274,DOC0028,Italiano,5
VOT1098,STU0274,DOC0028,Italiano,8
VOT1099,STU0274,DOC0030,Matematica,7
VOT1100,STU0274,DOC0030,Matematica,5
VOT1101,STU0275,DOC0027,Scienze,8
VOT1102,STU0275,DOC0027,Scienze,8
VOT1103,STU0275,DOC0028,Italiano,8
VOT1104,STU0275,DOC0028,Italiano,7
VOT1105,STU0275,DOC0030,Matematica,7
VOT1106,STU0275,DOC0030,Matematica,4
VOT1107,STU0276,DOC0027,Scienze,5
VOT1108,STU0276,DOC0027,Scienze,6
VOT1109,STU0276,DOC0028,Italiano,6
VOT1110,STU0276,DOC0028,Italiano,7
VOT1111,STU0276,DOC0030,Matematica,6
VOT1112,STU0276,DOC0030,Matematica,5
VOT1113,STU0277,DOC0027,Scienze,5
VOT1114,STU0277,DOC0027,Scienze,7
VOT1115,STU0277,DOC0028,Italiano,7
VOT1116,STU0277,DOC0028,Italiano,8
VOT1117,STU0277,DOC0030,Matematica,5
VOT1118,STU0277,DOC0030,Matematica,8
VOT1119,STU0278,DOC0027,Scienze,6
VOT1120,STU0278,DOC0027,Scienze,8
VOT1121,STU0278,DOC0028,Italiano,7
VOT1122,STU0278,DOC0028,Italiano,6
VOT1123,STU0278,DOC0030,Matematica,6
VOT1124,STU0278,DOC0030,Matematica,7
VOT1125,STU0279,DOC0027,Scienze,7
VOT1126,STU0279,DOC0027,Scienze,7
VOT1127,STU0279,DOC0028,Italiano,7
VOT1128,STU0279,DOC0028,Italiano,10
VOT1129,STU0279,DOC0030,Matematica,6
VOT1130,STU0279,DOC0030,Matematica,8
VOT1131,STU0280,DOC0026,Storia,8
VOT1132,STU0280,DOC0026,Storia,3
VOT1133,STU0280,DOC0029,Educazione Fisica,7
VOT1134,STU0280,DOC0029,Educazione Fisica,7
VOT1135,STU0281,DOC0026,Storia,6
VOT1136,STU0281,DOC0026,Storia,6
VOT1137,STU0281,DOC0029,Educazione Fisica,9
