id_studente,materia,voto,id_docente
STU00094,Inglese,3.5,DOC0077
STU00094,Inglese,9.75,DOC0077
STU00095,Italiano,5.5,DOC0007
STU00095,Italiano,4.25,DOC0007
STU00095,Matematica,1.5,DOC0037
STU00095,Matematica,7.75,DOC0037
STU00095,Inglese,4.25,DOC0077
STU00095,Inglese,6.75,DOC0077
STU00095,Inglese,6.25,DOC0077
STU00096,Italiano,5.5,DOC0046
STU00096,Italiano,1.25,DOC0046
STU00096,Italiano,7.75,DOC0046
STU00096,Matematica,4.25,DOC0014
STU00096,Matematica,6.25,DOC0014
STU00096,Matematica,1.5,DOC0014
STU00096,Inglese,8.5,DOC0074
STU00096,Inglese,9.25,DOC0074
STU00096,Inglese,2.5,DOC0074
STU00097,Italiano,7.5,DOC0046
STU00097,Italiano,1.5,DOC0046
STU00097,Italiano,1.75,DOC0046
STU00097,Matematica,6.75,DOC0014
STU00097,Matematica,5.25,DOC0014
STU00097,Inglese,9.5,DOC0074
STU00097,Inglese,9.5,DOC0074
STU00097,Inglese,2.25,DOC0074
STU00098,Italiano,9.5,DOC0046
STU00098,Italiano,3.25,DOC0046
STU00098,Italiano,9.5,DOC0046
STU00098,Matematica,1.25,DOC0014
STU00098,Matematica,3.75,DOC0014
STU00098,Inglese,8.75,DOC0074
STU00098,Inglese,8.25,DOC0074
STU00098,Inglese,9.25,DOC0074
STU00099,Italiano,7.75,DOC0046
STU00099,Italiano,5.75,DOC0046
STU00099,Matematica,9.75,DOC0014
STU00099,Matematica,9.5,DOC0014
STU00099,Matematica,5.5,DOC0014
STU00099,Inglese,6.5,DOC0074
STU00099,Inglese,2.5,DOC0074
STU00100,Italiano,8.5,DOC0046
STU00100,Italiano,4.75,DOC0046
STU00100,Matematica,8.25,DOC0014
STU00100,Matematica,9.75,DOC0014
STU00100,Inglese,3.75,DOC0074
STU00100,Inglese,4.25,DOC0074
STU00100,Inglese,2.25,DOC0074
STU00101,Italiano,7.75,DOC0046
STU00101,Italiano,4.5,DOC0046
STU00101,Matematica,1.75,DOC0014
STU00101,Matematica,3.75,DOC0014
STU00101,Matematica,4.75,DOC0014
STU00101,Inglese,8.75,DOC0074
STU00101,Inglese,7.5,DOC0074
STU00101,Inglese,3.5,DOC0074
STU00102,Italiano,5.75,DOC0046
STU00102,Italiano,8.25,DOC0046
STU00102,Italiano,4.5,DOC0046
STU00102,Matematica,4.5,DOC0014
STU00102,Matematica,5.75,DOC0014
STU00102,Matematica,4.75,DOC0014
STU00102,Inglese,6.5,DOC0074
STU00102,Inglese,6.75,DOC0074
STU00102,Inglese,5.5,DOC0074
STU00103,Italiano,7.5,DOC0046
STU00103,Italiano,3.5,DOC0046
STU00103,Italiano,1.5,DOC0046
STU00103,Matematica,6.5,DOC0014
STU00103,Matematica,5.75,DOC0014
STU00103,Inglese,4.25,DOC0074
STU00103,Inglese,9.5,DOC0074
STU00103,Inglese,9.75,DOC0074
STU00104,Italiano,4.25,DOC0028
STU00104,Italiano,9.25,DOC0028
STU00104,Matematica,1.25,DOC0020
STU00104,Matematica,7.5,DOC0020
STU00104,Inglese,2.75,DOC0085
STU00104,Inglese,3.25,DOC0085
STU00104,Inglese,9.25,DOC0085
STU00105,Italiano,8.75,DOC0028
STU00105,Italiano,4.5,DOC0028
STU00105,Italiano,6.5,DOC0028
STU00105,Matematica,2.75,DOC0020
STU00105,Matematica,4.75,DOC0020
STU00105,Inglese,3.5,DOC0085
STU00105,Inglese,3.25,DOC0085
STU00106,Italiano,3.75,DOC0028
STU00106,Italiano,5.25,DOC0028
STU00106,Italiano,1.5,DOC0028
STU00106,Matematica,6.5,DOC0020
STU00106,Matematica,8.75,DOC0020
STU00106,Inglese,3.75,DOC0085
STU00106,Inglese,8.5,DOC0085
STU00106,Inglese,4.25,DOC0085
STU00107,Italiano,3.25,DOC0028
STU00107,Italiano,6.5,DOC0028
STU00107,Italiano,4.25,DOC0028
STU00107,Matematica,7.75,DOC0020
STU00107,Matematica,6.25,DOC0020
STU00107,Matematica,7.75,DOC0020
STU00107,Inglese,3.25,DOC0085
STU00107,Inglese,8.5,DOC0085
STU00108,Italiano,4.5,DOC0028
STU00108,Italiano,5.5,DOC0028
STU00108,Italiano,5.75,DOC0028
STU00108,Matematica,5.75,DOC0020
STU00108,Matematica,6.75,DOC0020
STU00108,Inglese,1.75,DOC0085
STU00108,Inglese,2.5,DOC0085
STU00109,Italiano,2.75,DOC0028
STU00109,Italiano,5.5,DOC0028
STU00109,Italiano,4.25,DOC0028
STU00109,Matematica,8.25,DOC0020
STU00109,Matematica,8.75,DOC0020
STU00109,Inglese,7.75,DOC0085
STU00109,Inglese,9.5,DOC0085
STU00109,Inglese,9.75,DOC0085
STU00110,Italiano,9.5,DOC0028
STU00110,Italiano,9.75,DOC0028
STU00110,Matematica,2.75,DOC0020
STU00110,Matematica,2.25,DOC0020
STU00110,Matematica,9.75,DOC0020
STU00110,Inglese,9.25,DOC0085
STU00110,Inglese,3.5,DOC0085
STU00111,Italiano,8.25,DOC0028
STU00111,Italiano,9.5,DOC0028
STU00111,Matematica,8.25,DOC0020
STU00111,Matematica,9.5,DOC0020
STU00111,Inglese,1.75,DOC0085
STU00111,Inglese,8.75,DOC0085
STU00111,Inglese,5.75,DOC0085
STU00112,Italiano,4.75,DOC0028
STU00112,Italiano,2.25,DOC0028
STU00112,Matematica,6.75,DOC0020
STU00112,Matematica,2.75,DOC0020
STU00112,Matematica,1.25,DOC0020
STU00112,Inglese,1.5,DOC0085
STU00112,Inglese,7.25,DOC0085
STU00112,Inglese,3.75,DOC0085
STU00113,Italiano,7.5,DOC0029
STU00113,Italiano,2.75,DOC0029
STU00113,Italiano,9.25,DOC0029
STU00113,Matematica,2.25,DOC0014
STU00113,Matematica,9.5,DOC0014
STU00113,Matematica,9.25,DOC0014
STU00113,Inglese,1.25,DOC0045
STU00113,Inglese,5.5,DOC0045
STU00114,Italiano,4.25,DOC0029
STU00114,Italiano,8.5,DOC0029
STU00114,Italiano,3.5,DOC0029
STU00114,Matematica,2.25,DOC0014
STU00114,Matematica,7.75,DOC0014
STU00114,Inglese,4.25,DOC0045
STU00114,Inglese,2.25,DOC0045
STU00115,Italiano,4.75,DOC0029
STU00115,Italiano,1.5,DOC0029
STU00115,Matematica,4.75,DOC0014
STU00115,Matematica,4.25,DOC0014
STU00115,Matematica,3.75,DOC0014
STU00115,Inglese,4.75,DOC0045
STU00115,Inglese,6.75,DOC0045
STU00115,Inglese,6.25,DOC0045
STU00116,Italiano,7.5,DOC0029
STU00116,Italiano,5.25,DOC0029
STU00116,Matematica,7.75,DOC0014
STU00116,Matematica,8.25,DOC0014
STU00116,Inglese,7.75,DOC0045
STU00116,Inglese,6.75,DOC0045
STU00116,Inglese,7.5,DOC0045
STU00117,Italiano,4.25,DOC0029
STU00117,Italiano,5.75,DOC0029
STU00117,Italiano,3.5,DOC0029
STU00117,Matematica,9.5,DOC0014
STU00117,Matematica,7.75,DOC0014
STU00117,Inglese,7.25,DOC0045
STU00117,Inglese,5.25,DOC0045
STU00118,Italiano,6.25,DOC0029
STU00118,Italiano,9.75,DOC0029
STU00118,Italiano,4.25,DOC0029
STU00118,Matematica,7.75,DOC0014
STU00118,Matematica,1.25,DOC0014
STU00118,Matematica,4.75,DOC0014
STU00118,Inglese,8.25,DOC0045
STU00118,Inglese,6.5,DOC0045
STU00119,Italiano,2.75,DOC0029
STU00119,Italiano,8.25,DOC0029
STU00119,Matematica,7.25,DOC0014
STU00119,Matematica,9.5,DOC0014
STU00119,Inglese,7.5,DOC0045
STU00119,Inglese,9.75,DOC0045
STU00119,Inglese,6.5,DOC0045
STU00120,Italiano,8.25,DOC0029
STU00120,Italiano,8.5,DOC0029
STU00120,Italiano,4.5,DOC0029
STU00120,Matematica,7.25,DOC0014
STU00120,Matematica,4.75,DOC0014
STU00120,Matematica,3.25,DOC0014
STU00120,Inglese,9.75,DOC0045
STU00120,Inglese,7.5,DOC0045
STU00120,Inglese,3.25,DOC0045
STU00121,Italiano,8.75,DOC0029
STU00121,Italiano,6.5,DOC0029
STU00121,Matematica,8.5,DOC0014
STU00121,Matematica,3.75,DOC0014
STU00121,Matematica,6.25,DOC0014
STU00121,Inglese,9.5,DOC0045
STU00121,Inglese,3.75,DOC0045
STU00122,Italiano,2.75,DOC0029
STU00122,Italiano,1.25,DOC0029
STU00122,Matematica,3.75,DOC0014
STU00122,Matematica,4.25,DOC0014
STU00122,Matematica,3.25,DOC0014
STU00122,Inglese,9.5,DOC0045
STU00122,Inglese,6.25,DOC0045
STU00123,Italiano,5.5,DOC0086
STU00123,Italiano,2.5,DOC0086
STU00123,Italiano,7.5,DOC0086
STU00123,Matematica,4.5,DOC0079
STU00123,Matematica,2.75,DOC0079
STU00123,Inglese,2.5,DOC0062
STU00123,Inglese,7.5,DOC0062
STU00124,Italiano,3.25,DOC0086
STU00124,Italiano,8.5,DOC0086
STU00124,Matematica,2.75,DOC0079
STU00124,Matematica,1.25,DOC0079
STU00124,Matematica,4.75,DOC0079
STU00124,Inglese,5.25,DOC0062
STU00124,Inglese,2.75,DOC0062
STU00124,Inglese,5.75,DOC0062
STU00125,Italiano,1.25,DOC0086
STU00125,Italiano,3.75,DOC0086
STU00125,Italiano,7.25,DOC0086
STU00125,Matematica,3.75,DOC0079
STU00125,Matematica,4.75,DOC0079
STU00125,Matematica,7.75,DOC0079
STU00125,Inglese,7.75,DOC0062
STU00125,Inglese,3.75,DOC0062
STU00125,Inglese,2.75,DOC0062
STU00126,Italiano,7.25,DOC0086
STU00126,Italiano,2.5,DOC0086
STU00126,Matematica,6.25,DOC0079
STU00126,Matematica,5.5,DOC0079
STU00126,Matematica,8.25,DOC0079
STU00126,Inglese,9.5,DOC0062
STU00126,Inglese,7.25,DOC0062
STU00126,Inglese,7.25,DOC0062
STU00127,Italiano,2.25,DOC0086
STU00127,Italiano,5.25,DOC0086
STU00127,Matematica,3.75,DOC0079
STU00127,Matematica,7.5,DOC0079
STU00127,Matematica,6.25,DOC0079
STU00127,Inglese,1.5,DOC0062
STU00127,Inglese,8.5,DOC0062
STU00128,Italiano,3.5,DOC0086
STU00128,Italiano,8.75,DOC0086
STU00128,Matematica,2.25,DOC0079
STU00128,Matematica,2.5,DOC0079
STU00128,Matematica,9.25,DOC0079
STU00128,Inglese,7.25,DOC0062
STU00128,Inglese,5.5,DOC0062
STU00128,Inglese,7.25,DOC0062
STU00129,Italiano,9.25,DOC0086
STU00129,Italiano,7.25,DOC0086
STU00129,Matematica,5.5,DOC0079
STU00129,Matematica,5.5,DOC0079
STU00129,Inglese,2.25,DOC0062
STU00129,Inglese,7.5,DOC0062
STU00130,Italiano,6.5,DOC0086
STU00130,Italiano,4.75,DOC0086
STU00130,Matematica,4.5,DOC0079
STU00130,Matematica,2.25,DOC0079
STU00130,Matematica,5.25,DOC0079
STU00130,Inglese,6.75,DOC0062
STU00130,Inglese,7.5,DOC0062
STU00130,Inglese,8.5,DOC0062
STU00131,Italiano,5.5,DOC0063
STU00131,Italiano,4.5,DOC0063
STU00131,Matematica,3.5,DOC0003
STU00131,Matematica,6.5,DOC0003
STU00131,Matematica,8.75,DOC0003
STU00131,Inglese,6.5,DOC0001
STU00131,Inglese,5.5,DOC0001
STU00132,Italiano,9.25,DOC0063
STU00132,Italiano,9.25,DOC0063
STU00132,Matematica,4.5,DOC0003
STU00132,Matematica,5.75,DOC0003
STU00132,Matematica,2.5,DOC0003
STU00132,Inglese,3.75,DOC0001
STU00132,Inglese,5.25,DOC0001
STU00132,Inglese,5.75,DOC0001
STU00133,Italiano,2.5,DOC0063
STU00133,Italiano,8.75,DOC0063
STU00133,Italiano,7.75,DOC0063
STU00133,Matematica,9.25,DOC0003
STU00133,Matematica,6.75,DOC0003
STU00133,Matematica,9.75,DOC0003
STU00133,Inglese,2.25,DOC0001
STU00133,Inglese,6.25,DOC0001
STU00134,Italiano,6.5,DOC0063
STU00134,Italiano,2.25,DOC0063
STU00134,Italiano,2.5,DOC0063
STU00134,Matematica,9.75,DOC0003
STU00134,Matematica,9.75,DOC0003
STU00134,Inglese,8.5,DOC0001
STU00134,Inglese,7.5,DOC0001
STU00135,Italiano,6.25,DOC0063
STU00135,Italiano,8.25,DOC0063
STU00135,Matematica,7.25,DOC0003
STU00135,Matematica,2.75,DOC0003
STU00135,Matematica,3.5,DOC0003
STU00135,Inglese,6.5,DOC0001
STU00135,Inglese,4.75,DOC0001
STU00135,Inglese,8.5,DOC0001
STU00136,Italiano,6.25,DOC0063
STU00136,Italiano,5.25,DOC0063
STU00136,Italiano,2.25,DOC0063
STU00136,Matematica,2.75,DOC0003
STU00136,Matematica,3.75,DOC0003
STU00136,Matematica,4.75,DOC0003
STU00136,Inglese,9.25,DOC0001
STU00136,Inglese,6.75,DOC0001
STU00137,Italiano,3.25,DOC0063
STU00137,Italiano,7.5,DOC0063
STU00137,Italiano,1.75,DOC0063
STU00137,Matematica,8.75,DOC0003
STU00137,Matematica,7.5,DOC0003
STU00137,Inglese,4.25,DOC0001
STU00137,Inglese,5.75,DOC0001
STU00138,Italiano,9.25,DOC0063
STU00138,Italiano,6.5,DOC0063
STU00138,Matematica,8.25,DOC0003
STU00138,Matematica,5.75,DOC0003
STU00138,Inglese,9.75,DOC0001
STU00138,Inglese,6.75,DOC0001
STU00138,Inglese,7.75,DOC0001
STU00139,Italiano,8.75,DOC0063
STU00139,Italiano,3.75,DOC0063
STU00139,Italiano,5.75,DOC0063
STU00139,Matematica,3.5,DOC0003
STU00139,Matematica,2.25,DOC0003
STU00139,Inglese,2.25,DOC0001
STU00139,Inglese,6.75,DOC0001
STU00139,Inglese,3.75,DOC0001
STU00140,Italiano,7.25,DOC0063
STU00140,Italiano,8.75,DOC0063
STU00140,Italiano,9.75,DOC0063
STU00140,Matematica,9.25,DOC0003
STU00140,Matematica,8.5,DOC0003
STU00140,Inglese,3.5,DOC0001
STU00140,Inglese,8.75,DOC0001
STU00141,Italiano,3.25,DOC0071
STU00141,Italiano,7.75,DOC0071
STU00141,Italiano,9.75,DOC0071
STU00141,Matematica,7.75,DOC0053
STU00141,Matematica,8.5,DOC0053
STU00141,Matematica,8.5,DOC0053
STU00141,Inglese,2.75,DOC0002
STU00141,Inglese,1.25,DOC0002
STU00142,Italiano,3.5,DOC0071
STU00142,Italiano,8.75,DOC0071
STU00142,Italiano,9.25,DOC0071
STU00142,Matematica,5.75,DOC0053
STU00142,Matematica,6.75,DOC0053
STU00142,Inglese,8.75,DOC0002
STU00142,Inglese,4.5,DOC0002
STU00143,Italiano,5.25,DOC0071
STU00143,Italiano,8.5,DOC0071
STU00143,Matematica,2.5,DOC0053
STU00143,Matematica,2.25,DOC0053
STU00143,Matematica,4.75,DOC0053
STU00143,Inglese,7.25,DOC0002
STU00143,Inglese,3.25,DOC0002
STU00143,Inglese,4.25,DOC0002
STU00144,Italiano,6.75,DOC0071
STU00144,Italiano,5.5,DOC0071
STU00144,Matematica,9.75,DOC0053
STU00144,Matematica,2.25,DOC0053
STU00144,Matematica,7.25,DOC0053
STU00144,Inglese,3.75,DOC0002
STU00144,Inglese,3.25,DOC0002
STU00144,Inglese,3.75,DOC0002
STU00145,Italiano,8.25,DOC0071
STU00145,Italiano,5.75,DOC0071
STU00145,Italiano,7.5,DOC0071
STU00145,Matematica,2.75,DOC0053
STU00145,Matematica,2.5,DOC0053
STU00145,Matematica,9.75,DOC0053
STU00145,Inglese,6.5,DOC0002
STU00145,Inglese,8.5,DOC0002
STU00145,Inglese,1.75,DOC0002
STU00146,Italiano,2.75,DOC0071
STU00146,Italiano,7.25,DOC0071
STU00146,Italiano,7.25,DOC0071
STU00146,Matematica,5.5,DOC0053
STU00146,Matematica,5.5,DOC0053
STU00146,Matematica,9.75,DOC0053
STU00146,Inglese,8.5,DOC0002
STU00146,Inglese,1.25,DOC0002
STU00147,Italiano,1.25,DOC0071
STU00147,Italiano,3.5,DOC0071
STU00147,Italiano,8.25,DOC0071
STU00147,Matematica,4.75,DOC0053
STU00147,Matematica,3.75,DOC0053
STU00147,Matematica,5.25,DOC0053
STU00147,Inglese,2.75,DOC0002
STU00147,Inglese,6.5,DOC0002
STU00147,Inglese,2.5,DOC0002
STU00148,Italiano,7.75,DOC0068
STU00148,Italiano,2.75,DOC0068
STU00148,Matematica,1.25,DOC0093
STU00148,Matematica,8.25,DOC0093
STU00148,Inglese,4.75,DOC0036
STU00148,Inglese,8.25,DOC0036
STU00149,Italiano,7.75,DOC0068
STU00149,Italiano,3.5,DOC0068
STU00149,Matematica,4.5,DOC0093
STU00149,Matematica,2.75,DOC0093
STU00149,Inglese,2.5,DOC0036
STU00149,Inglese,6.5,DOC0036
STU00150,Italiano,3.25,DOC0068
STU00150,Italiano,9.75,DOC0068
STU00150,Matematica,3.5,DOC0093
STU00150,Matematica,6.75,DOC0093
STU00150,Inglese,3.5,DOC0036
STU00150,Inglese,8.25,DOC0036
STU00151,Italiano,7.5,DOC0068
STU00151,Italiano,7.5,DOC0068
STU00151,Matematica,4.5,DOC0093
STU00151,Matematica,2.25,DOC0093
STU00151,Inglese,1.75,DOC0036
STU00151,Inglese,5.25,DOC0036
STU00151,Inglese,9.75,DOC0036
STU00152,Italiano,1.25,DOC0068
STU00152,Italiano,8.5,DOC0068
STU00152,Italiano,2.25,DOC0068
STU00152,Matematica,2.75,DOC0093
STU00152,Matematica,1.5,DOC0093
STU00152,Matematica,6.25,DOC0093
STU00152,Inglese,7.5,DOC0036
STU00152,Inglese,9.75,DOC0036
STU00152,Inglese,3.5,DOC0036
STU00153,Italiano,2.25,DOC0068
STU00153,Italiano,5.25,DOC0068
STU00153,Matematica,1.5,DOC0093
STU00153,Matematica,9.5,DOC0093
STU00153,Inglese,7.75,DOC0036
STU00153,Inglese,7.25,DOC0036
STU00153,Inglese,9.75,DOC0036
STU00154,Italiano,2.75,DOC0068
STU00154,Italiano,4.25,DOC0068
STU00154,Italiano,9.5,DOC0068
STU00154,Matematica,2.5,DOC0093
STU00154,Matematica,7.75,DOC0093
STU00154,Matematica,4.25,DOC0093
STU00154,Inglese,2.5,DOC0036
STU00154,Inglese,2.5,DOC0036
STU00155,Italiano,2.25,DOC0068
STU00155,Italiano,3.75,DOC0068
STU00155,Matematica,3.5,DOC0093
STU00155,Matematica,6.75,DOC0093
STU00155,Inglese,3.5,DOC0036
STU00155,Inglese,3.75,DOC0036
STU00155,Inglese,5.75,DOC0036
STU00156,Italiano,5.75,DOC0037
STU00156,Italiano,2.5,DOC0037
STU00156,Italiano,2.5,DOC0037
STU00156,Matematica,9.5,DOC0003
STU00156,Matematica,1.5,DOC0003
STU00156,Matematica,3.5,DOC0003
STU00156,Inglese,5.25,DOC0065
STU00156,Inglese,2.25,DOC0065
STU00157,Italiano,4.25,DOC0037
STU00157,Italiano,8.5,DOC0037
STU00157,Matematica,3.25,DOC0003
STU00157,Matematica,1.75,DOC0003
STU00157,Matematica,7.25,DOC0003
STU00157,Inglese,4.5,DOC0065
STU00157,Inglese,6.5,DOC0065
STU00157,Inglese,2.75,DOC0065
STU00158,Italiano,3.25,DOC0037
STU00158,Italiano,9.25,DOC0037
STU00158,Matematica,2.5,DOC0003
STU00158,Matematica,5.5,DOC0003
STU00158,Matematica,6.25,DOC0003
STU00158,Inglese,1.5,DOC0065
STU00158,Inglese,4.5,DOC0065
STU00158,Inglese,5.75,DOC0065
STU00159,Italiano,4.75,DOC0037
STU00159,Italiano,9.25,DOC0037
STU00159,Italiano,3.25,DOC0037
STU00159,Matematica,1.25,DOC0003
STU00159,Matematica,9.5,DOC0003
STU00159,Matematica,1.5,DOC0003
STU00159,Inglese,7.75,DOC0065
STU00159,Inglese,5.25,DOC0065
STU00160,Italiano,8.25,DOC0037
STU00160,Italiano,3.75,DOC0037
STU00160,Italiano,5.25,DOC0037
STU00160,Matematica,4.75,DOC0003
STU00160,Matematica,7.75,DOC0003
STU00160,Inglese,8.75,DOC0065
STU00160,Inglese,2.75,DOC0065
STU00160,Inglese,2.75,DOC0065
STU00161,Italiano,1.5,DOC0037
STU00161,Italiano,3.25,DOC0037
STU00161,Matematica,5.5,DOC0003
STU00161,Matematica,7.75,DOC0003
STU00161,Matematica,6.5,DOC0003
STU00161,Inglese,5.25,DOC0065
STU00161,Inglese,2.25,DOC0065
STU00161,Inglese,3.75,DOC0065
STU00162,Italiano,8.5,DOC0037
STU00162,Italiano,7.25,DOC0037
STU00162,Italiano,9.5,DOC0037
STU00162,Matematica,8.5,DOC0003
STU00162,Matematica,8.5,DOC0003
STU00162,Inglese,2.25,DOC0065
STU00162,Inglese,5.75,DOC0065
STU00163,Italiano,2.75,DOC0087
STU00163,Italiano,4.5,DOC0087
STU00163,Matematica,9.25,DOC0056
STU00163,Matematica,5.5,DOC0056
STU00163,Matematica,3.25,DOC0056
STU00163,Inglese,8.75,DOC0023
STU00163,Inglese,9.25,DOC0023
STU00163,Inglese,2.5,DOC0023
STU00164,Italiano,1.25,DOC0087
STU00164,Italiano,4.25,DOC0087
STU00164,Matematica,7.5,DOC0056
STU00164,Matematica,2.75,DOC0056
STU00164,Inglese,2.25,DOC0023
STU00164,Inglese,2.25,DOC0023
STU00164,Inglese,8.25,DOC0023
STU00165,Italiano,2.25,DOC0087
STU00165,Italiano,8.25,DOC0087
STU00165,Italiano,3.75,DOC0087
STU00165,Matematica,7.5,DOC0056
STU00165,Matematica,1.5,DOC0056
STU00165,Matematica,7.25,DOC0056
STU00165,Inglese,4.25,DOC0023
STU00165,Inglese,5.5,DOC0023
STU00165,Inglese,8.25,DOC0023
STU00166,Italiano,5.5,DOC0087
STU00166,Italiano,7.75,DOC0087
STU00166,Matematica,1.25,DOC0056
STU00166,Matematica,5.5,DOC0056
STU00166,Matematica,3.5,DOC0056
STU00166,Inglese,9.25,DOC0023
STU00166,Inglese,9.25,DOC0023
STU00167,Italiano,8.75,DOC0087
STU00167,Italiano,8.5,DOC0087
STU00167,Italiano,9.5,DOC0087
STU00167,Matematica,5.25,DOC0056
STU00167,Matematica,1.5,DOC0056
STU00167,Matematica,4.25,DOC0056
STU00167,Inglese,1.5,DOC0023
STU00167,Inglese,9.5,DOC0023
STU00167,Inglese,4.25,DOC0023
STU00168,Italiano,9.75,DOC0087
STU00168,Italiano,1.25,DOC0087
STU00168,Italiano,7.5,DOC0087
STU00168,Matematica,3.25,DOC0056
STU00168,Matematica,6.75,DOC0056
STU00168,Inglese,1.75,DOC0023
STU00168,Inglese,6.75,DOC0023
STU00168,Inglese,3.75,DOC0023
STU00169,Italiano,9.5,DOC0087
STU00169,Italiano,3.5,DOC0087
STU00169,Italiano,1.25,DOC0087
STU00169,Matematica,4.75,DOC0056
STU00169,Matematica,4.25,DOC0056
STU00169,Inglese,1.5,DOC0023
STU00169,Inglese,4.25,DOC0023
STU00169,Inglese,6.75,DOC0023
STU00170,Italiano,1.25,DOC0013
STU00170,Italiano,3.75,DOC0013
STU00170,Italiano,3.25,DOC0013
STU00170,Matematica,2.5,DOC0068
STU00170,Matematica,7.75,DOC0068
STU00170,Matematica,2.5,DOC0068
STU00170,Inglese,6.25,DOC0020
STU00170,Inglese,3.75,DOC0020
STU00170,Inglese,7.75,DOC0020
STU00171,Italiano,9.75,DOC0013
STU00171,Italiano,6.25,DOC0013
STU00171,Matematica,7.5,DOC0068
STU00171,Matematica,5.25,DOC0068
STU00171,Inglese,1.75,DOC0020
STU00171,Inglese,7.75,DOC0020
STU00172,Italiano,2.5,DOC0013
STU00172,Italiano,3.5,DOC0013
STU00172,Matematica,4.5,DOC0068
STU00172,Matematica,6.25,DOC0068
STU00172,Inglese,6.5,DOC0020
STU00172,Inglese,1.5,DOC0020
STU00173,Italiano,5.25,DOC0013
STU00173,Italiano,1.25,DOC0013
STU00173,Italiano,7.5,DOC0013
STU00173,Matematica,3.5,DOC0068
STU00173,Matematica,8.5,DOC0068
STU00173,Matematica,6.75,DOC0068
STU00173,Inglese,2.5,DOC0020
STU00173,Inglese,4.25,DOC0020
STU00173,Inglese,8.25,DOC0020
STU00174,Italiano,6.5,DOC0013
STU00174,Italiano,2.25,DOC0013
STU00174,Matematica,3.5,DOC0068
STU00174,Matematica,3.75,DOC0068
STU00174,Matematica,2.75,DOC0068
STU00174,Inglese,6.75,DOC0020
STU00174,Inglese,8.75,DOC0020
STU00175,Italiano,7.25,DOC0013
STU00175,Italiano,1.25,DOC0013
STU00175,Matematica,4.25,DOC0068
STU00175,Matematica,7.75,DOC0068
STU00175,Matematica,9.75,DOC0068
STU00175,Inglese,5.5,DOC0020
STU00175,Inglese,4.25,DOC0020
STU00175,Inglese,1.5,DOC0020
STU00176,Italiano,1.5,DOC0013
STU00176,Italiano,1.5,DOC0013
STU00176,Matematica,5.75,DOC0068
STU00176,Matematica,8.25,DOC0068
STU00176,Inglese,1.25,DOC0020
STU00176,Inglese,3.75,DOC0020
STU00177,Italiano,5.5,DOC0013
STU00177,Italiano,8.5,DOC0013
STU00177,Matematica,2.75,DOC0068
STU00177,Matematica,9.5,DOC0068
STU00177,Matematica,3.5,DOC0068
STU00177,Inglese,6.25,DOC0020
STU00177,Inglese,8.25,DOC0020
STU00177,Inglese,5.5,DOC0020
STU00178,Italiano,2.5,DOC0029
STU00178,Italiano,1.75,DOC0029
STU00178,Italiano,9.75,DOC0029
STU00178,Matematica,2.5,DOC0035
STU00178,Matematica,3.25,DOC0035
STU00178,Inglese,4.25,DOC0073
STU00178,Inglese,1.5,DOC0073
STU00179,Italiano,3.75,DOC0029
STU00179,Italiano,5.5,DOC0029
STU00179,Matematica,2.5,DOC0035
STU00179,Matematica,9.5,DOC0035
STU00179,Inglese,5.75,DOC0073
STU00179,Inglese,8.25,DOC0073
STU00179,Inglese,9.5,DOC0073
STU00180,Italiano,2.75,DOC0029
STU00180,Italiano,2.5,DOC0029
STU00180,Matematica,7.5,DOC0035
STU00180,Matematica,7.75,DOC0035
STU00180,Matematica,8.75,DOC0035
STU00180,Inglese,1.25,DOC0073
STU00180,Inglese,5.5,DOC0073
STU00180,Inglese,3.75,DOC0073
STU00181,Italiano,7.5,DOC0029
STU00181,Italiano,4.25,DOC0029
STU00181,Matematica,5.5,DOC0035
STU00181,Matematica,1.5,DOC0035
STU00181,Matematica,5.5,DOC0035
STU00181,Inglese,8.75,DOC0073
STU00181,Inglese,2.25,DOC0073
STU00181,Inglese,3.5,DOC0073
STU00182,Italiano,5.75,DOC0029
STU00182,Italiano,7.75,DOC0029
STU00182,Italiano,2.25,DOC0029
STU00182,Matematica,4.5,DOC0035
STU00182,Matematica,8.75,DOC0035
STU00182,Matematica,6.25,DOC0035
STU00182,Inglese,2.5,DOC0073
STU00182,Inglese,9.5,DOC0073
STU00183,Italiano,3.25,DOC0029
STU00183,Italiano,4.25,DOC0029
STU00183,Matematica,1.5,DOC0035
STU00183,Matematica,1.5,DOC0035
STU00183,Inglese,5.5,DOC0073
STU00183,Inglese,8.75,DOC0073
STU00184,Italiano,4.5,DOC0029
STU00184,Italiano,8.75,DOC0029
STU00184,Matematica,3.5,DOC0035
STU00184,Matematica,9.5,DOC0035
STU00184,Matematica,6.25,DOC0035
STU00184,Inglese,2.5,DOC0073
STU00184,Inglese,1.5,DOC0073
STU00184,Inglese,1.25,DOC0073
STU00185,Italiano,4.75,DOC0029
STU00185,Italiano,4.75,DOC0029
STU00185,Matematica,5.75,DOC0035
STU00185,Matematica,7.75,DOC0035
STU00185,Inglese,1.5,DOC0073
STU00185,Inglese,3.75,DOC0073
STU00186,Italiano,5.75,DOC0029
STU00186,Italiano,5.75,DOC0029
STU00186,Matematica,7.5,DOC0035
STU00186,Matematica,6.5,DOC0035
STU00186,Matematica,5.25,DOC0035
STU00186,Inglese,5.75,DOC0073
STU00186,Inglese,9.75,DOC0073
